t_s,x_eci_m,y_eci_m,z_eci_m,vx_eci_mps,vy_eci_mps,vz_eci_mps,x_ecef_m,y_ecef_m,z_ecef_m,lat_rad,lon_rad,alt_m,altitude_m,sun_hat_x,sun_hat_y,sun_hat_z,moon_hat_x,moon_hat_y,moon_hat_z,eclipse_flag,solar_flux_w_m2,gs_range_m,gs_elevation_rad,gs_azimuth_rad,gs_contact_flag,moon_range_m,moon_occulted_flag,earth_view_scale,earth_ir_flux_w_m2,albedo_flux_w_m2,b_eci_x_t,b_eci_y_t,b_eci_z_t,atmospheric_density_kg_m3
15000.0,6936270.920694754,18120356.611897133,36210958.314258635,-1529.3150487889502,438.62549204630056,874.35223213019,19282293.66305026,2156925.8493262096,36210958.314258635,1.0793385673070517,0.11139735069314059,34720012.47177011,34703399.973007426,-0.2442368926130316,0.8897246981761624,0.3856660495066518,0.9848153404226574,-0.1477640940260752,-0.09112912698395806,False,1361.0,34946322.726462625,1.2804589137841018,6.104183731377984,True,381345884.03343874,False,0.02410428869621715,5.712716421003464,6.802115492535491,5.213027650764796e-08,1.361854534512284e-07,1.5538674625209748e-07,0.0
15600.0,6011888.527314287,18364880.824930266,36698295.66118967,-1551.330979630761,376.6122324947194,750.4201482770574,19192058.945531856,2253114.4689018982,36698295.66118967,1.0865522980326623,0.11686334257753865,35113614.692219004,35096874.22139495,-0.24434894638623286,0.889698797550397,0.38565482239603294,0.98496243565353,-0.1466004644475686,-0.09141829234470912,False,1361.0,35351318.18371009,1.2734695774817735,6.12134701918345,True,382281699.3219312,False,0.023649102444312085,5.6048372793019645,6.756957009336716,4.365978902491386e-08,1.3337020782092505e-07,1.5304306911719383e-07,0.0
16200.0,5075404.191787886,18572463.627156317,37111807.798137724,-1569.6930462421342,315.4610362833281,628.2153596338121,19108692.729179583,2356691.552550265,37111807.798137724,1.092643280995749,0.12271119972296171,35447590.115065224,35430742.57046898,-0.24446099690250025,0.8896728850431856,0.38564359013520566,0.9851395121922896,-0.1453458849672059,-0.09151347026879456,False,1361.0,35695026.68743832,1.2676370082807917,6.13716337008599,True,383216836.5878461,False,0.023272906715885954,5.5156788916649715,6.726266907061267,3.5809435756508666e-08,1.3103772979752917e-07,1.5106964801961533e-07,0.0
16800.0,4128946.166024275,18743575.693319038,37452437.98053209,-1584.6070702020425,255.01826496021147,507.4306127135268,19033741.012344427,2467089.233916047,37452437.98053209,1.0976412933786759,0.12889798002588132,35722701.25918585,35705766.536847785,-0.24457304416025435,0.8896469606548916,0.38563235272432733,0.985345487350261,-0.14400292570822,-0.09141896928947284,False,1361.0,35978146.18106755,1.2629289335724716,6.151894584102039,True,384149472.4073944,False,0.02296971750746748,5.443823049269793,6.709712704675476,2.8450939421915672e-08,1.2915458694735032e-07,1.4945541052376459e-07,0.0
17400.0,3174532.6146968473,18878598.188975263,37720950.47228331,-1596.2352816326309,195.13890635570925,387.77594834428044,18968503.649622705,2583601.400526828,37720950.47228331,1.1015694073110027,0.13537178196033736,35939565.92975309,35922563.129371434,-0.24468508815819145,0.8896210243858147,0.385621110163528,0.9855792553334017,-0.14257382449690445,-0.09113855399765364,False,1361.0,36201245.00947028,1.2593195444379182,6.165740820863328,True,385077910.04216415,False,0.02273487526978976,5.388165438940174,6.707104054064895,2.1472470862753276e-08,1.2769443528968405e-07,1.481905841316182e-07,0.0
18000.0,2214096.091721517,18977827.366985068,37917939.76264983,-1604.7010979708161,135.6846550636036,268.9748598245242,18914040.77950487,2705404.6768812006,37917939.76264983,1.1044449018759368,0.14207315607403567,36098664.66840578,36081612.27997579,-0.24479712889475977,0.889595076236312,0.38560986245296247,0.9858396882395241,-0.14106051039595993,-0.09067547352304903,False,1361.0,36364767.23323153,1.2567892842218658,6.178857585723057,True,386000554.6483613,False,0.02256487002105876,5.347874194990926,6.718391770645541,1.4774454331566087e-08,1.266372515602327e-07,1.4726711905144526e-07,0.0
18600.0,1249505.8991257811,19041478.099745583,38043837.6537465,-1610.0926740126922,76.52215457137882,150.76077572469734,18871176.94234357,2831578.009838529,38043837.6537465,1.1062799513774162,0.14893666571276915,36200346.532481536,36183262.60856152,-0.2449091663685454,0.889569116206709,0.3855986095927718,0.9861256363241138,-0.1394646232271654,-0.09003248442904722,False,1361.0,36469036.879462294,1.2553246520189754,6.191367803438795,True,386915890.86600465,False,0.02245721438029084,5.322359808128929,6.743669152813367,8.26609713684389e-09,1.2596875910046267e-07,1.46678941965213e-07,0.0
19200.0,282588.46606607514,19069686.296822995,38098918.11829527,-1612.4653256551735,17.521434186561084,32.873933422650296,18840502.929510582,2961121.5887726555,38098918.11829527,1.1070821163553721,0.15589260483579398,36244832.970881104,36227735.2887463,-0.24502120057058427,0.889543144299082,0.38558735158385593,0.986435927720451,-0.13778752909211694,-0.08921186764653094,False,1361.0,36514260.768289216,1.2549180711807015,6.2033706971886025,True,387822462.58845735,False,0.022410356460807298,5.311254481211329,6.783176141491936,1.8624179485625558e-09,1.2568002695607572e-07,1.4642210644371604e-07,0.0
19800.0,-684853.6968856016,19062510.542430595,38083300.59661451,-1611.8430475356586,-41.4456396543937,-84.94171740833596,18822375.93238956,3092975.4325273256,38083300.59661451,1.106854651197285,0.16286884296037943,36232220.53507545,36215126.7525996,-0.24513323151442534,0.8895171605102881,0.38557608842485247,0.9867693675245168,-0.13603033234072162,-0.08821544081700033,False,1361.0,36500530.56549365,1.2555678549464402,6.214948577774063,True,388718854.4167017,False,0.022423626334342597,5.314399441239195,6.837306518220094,-4.518405111257451e-09,1.2576721927618514e-07,1.464948704904037e-07,0.0
20400.0,-1651023.088348698,19019932.71440935,37996951.25846089,-1608.219159725867,-100.50681511914074,-202.94141642322413,18816918.013567664,3226036.913860751,37996951.25846089,1.1055966368804901,0.16979270560415755,36162481.87574754,36145409.68459313,-0.24524525919118706,0.8894911648423837,0.38556482011665305,0.9871247361558868,-0.13419388527037218,-0.08704456574199912,False,1361.0,36427823.465394065,1.2572782866509935,6.226172226761555,True,389603673.39875937,False,0.022497213375959054,5.331839570102296,6.9066187597332975,-1.0957510075838194e-08,1.262314899353414e-07,1.4689772859879577e-07,0.0
21000.0,-2614109.0502094496,18941857.795921896,37839682.650808394,-1601.5561257494385,-159.79090380556414,-321.3824873194842,18824012.910166148,3359178.5968019534,37839682.650808394,1.1033029435281225,0.1765929018116749,36035465.4637652,36018432.74333187,-0.2453572835993454,0.8894651572957204,0.3855535466594099,0.9875007872628947,-0.13227879392114414,-0.08570015072291788,False,1361.0,36296001.91392305,1.2600598360545159,6.237105543791703,True,390475531.7325055,False,0.022632172648923574,5.363824917794887,6.991851078193227,-1.753779408132976e-08,1.2707901436479567e-07,1.476334028734898e-07,0.0
21600.0,-3572268.9671387067,18828112.802373774,37611151.57857,-1591.7845437167239,-219.42927074510357,-440.52731373802305,18843301.237698957,3491265.6355291144,37611151.57857,1.0999640207325558,0.18320139815250114,35850893.88923613,35833918.86486711,-0.24546930473754175,0.8894391378706117,0.3855422680532589,0.9878962448796159,-0.13028542158716136,-0.08418264829886012,False,1361.0,36104812.23205592,1.2639295288278694,6.247809843334116,True,391333029.1130973,False,0.022830460870279158,5.4108192262561605,7.093941407178294,-2.4346449710932205e-08,1.283211610636129e-07,1.4870679199607752e-07,0.0
22200.0,-4523608.4080224,18678444.753284495,37310855.07839269,-1578.8012009069744,-279.55739840546414,-560.6464617937422,18874173.83474338,3621172.9434701526,37310855.07839269,1.095565511337645,0.18955519488007322,35608360.565772966,35591461.97487053,-0.24558132260425217,0.8894131065674091,0.3855309842983525,0.9883097999293301,-0.12821388939524303,-0.0824920476760757,False,1361.0,35853881.997035265,1.2689114918073898,6.258348251336789,True,392174734.2885356,False,0.023095004329726613,5.473516026145207,7.214053393627345,-3.147773584650401e-08,1.2997481146349852e-07,1.501248660254349e-07,0.0
22800.0,-5466160.33434386,18492517.77677872,36938124.660533346,-1562.4662390290723,-340.31650534232995,-682.0219106376614,18915763.153279793,3747802.9369556773,36938124.660533346,1.0900876744448977,0.19559799698785638,35307325.12714305,35290522.39722963,-0.24569333719806313,0.8893870633864395,0.3855196953948324,0.988740105929341,-0.1260640740913988,-0.08062786212168761,False,1361.0,35542716.51987627,1.2750377089584348,6.2687907584040525,True,392999166.01551896,False,0.023429802657068125,5.552863229725146,7.353609624242934,-3.9036147236797765e-08,1.3206283799944295e-07,1.518964747714591e-07,0.0
23400.0,-6397861.766138735,18269909.052876033,36492118.23383755,-1542.5990268970022,-401.85541818811896,-804.950787527586,18966932.139775027,3870102.993997792,36492118.23383755,1.0835046019994998,0.20128170358692565,34947106.8442325,34930420.287459955,-0.24580534851750574,0.8893610083280418,0.38550840134284536,0.989185773901188,-0.12383560272955509,-0.07858910998424255,False,1361.0,35170693.85107376,1.282349021919081,6.2792205013075755,True,393804771.7953404,False,0.02384007581558743,5.6500979682942205,7.514333982285213,-4.714017255748082e-08,1.3461476612706507e-07,1.5403202957136738e-07,0.0
24000.0,-7316527.709026268,18010103.702485282,35971809.927682914,-1518.972775982994,-464.33254973367923,-929.7493132551799,19026260.270474512,3987083.2962688874,35971809.927682914,1.0757831998425214,0.20656773026579173,34526876.389892876,34510327.41925363,-0.24591735656116642,0.8893349413925428,0.3854971021425332,0.9896453662413258,-0.12152784437853499,-0.07637428963845656,False,1361.0,34737058.78049207,1.2908964294442227,0.006556975624067377,True,394589904.3017703,False,0.024332463771310337,5.76679391380055,7.698305313813851,-5.592689223574671e-08,1.3766764358466003e-07,1.5654297828379918e-07,0.0
24600.0,-8219821.672231567,17712488.382528365,35375977.333049476,-1491.3074418973486,-527.9182070076184,-1056.7574047192684,19092026.033040404,4097835.4015501174,35375977.333049476,1.0668818893179561,0.21142818154055096,34045645.56980231,34029256.94334804,-0.2460293613200835,0.8893088625820271,0.3854857977947995,0.9901173894616195,-0.11913989835363221,-0.07398134701391862,False,1361.0,34240915.65446924,1.3007427539435426,0.01730959510157415,True,395352794.86934835,False,0.024915293273618536,5.9049245058475925,7.908025544375004,-6.555774599732675e-08,1.4126715404120783e-07,1.5944095667136253e-07,0.0
25200.0,-9105220.806660099,17376343.298892513,34703185.58923113,-1459.260383505352,-592.7972620073995,-1186.3439992180129,19162184.704759244,4201550.870773031,34703185.58923113,1.0567489762502793,0.21584686018845917,33502254.366579242,33486050.467194438,-0.24614136280780227,0.8892827718933387,0.3854744882982763,0.9906002857084082,-0.11667057800129449,-0.07140763392848054,False,1361.0,33681219.67148693,1.3119647484377914,0.028484554658772945,True,396091522.1169606,False,0.02559893242834327,6.066946985517355,8.146506500647156,-7.622591068332014e-08,1.4546902490659546e-07,1.6273643756109607e-07,0.0
25800.0,-9969974.95690293,17000832.628107976,33951768.29889465,-1422.4143824210626,-659.1722152669264,-1318.9131602657403,19234340.486414235,4297540.778503275,33951768.29889465,1.0453205999559483,0.21982019060866706,32895355.522254493,32879362.68237967,-0.24625336101538836,0.8892566693285555,0.3854631736538642,0.9910924224558946,-0.11411839122847864,-0.06864985749388271,False,1361.0,33056767.314188443,1.3246557415236955,0.04035594618388175,True,396803975.21340424,False,0.0263962610835557,6.255913876802701,8.417380815775866,-8.81659041957956e-08,1.5034077690443263e-07,1.664365789553855e-07,0.0
26400.0,-10811057.503509955,16584992.867682744,33119804.315001465,-1380.2620047366597,-727.2668477958102,-1454.9113543232995,19305711.13479553,4385256.018195304,33119804.315001465,1.0325181454602406,0.2233581122895515,32223395.75959211,32207642.64262581,-0.24636535594137324,0.8892305548880174,0.3854518538617104,0.9915920804507451,-0.11148151484954397,-0.06570401688035708,False,1361.0,32366185.6677212,1.3389289047590869,0.05333051692501846,True,397487809.68180037,False,0.027323298544451178,6.475621755034929,8.7250446353981,-1.0166627692934963e-07,1.5596388024110461e-07,1.7054181250402193e-07,0.0
27000.0,-11625105.353978217,16127718.795731628,32205089.76487775,-1332.185143957009,-797.3305624125051,-1594.836098807697,19373082.842103887,4464308.3717714045,32205089.76487775,1.0182449549293375,0.22648502378744548,31484593.1269748,31469111.180140153,-0.2464773475844262,0.8892044285720323,0.38544052892194874,0.9920974391971191,-0.10875776344714043,-0.06256532608797502,False,1361.0,31607921.072374664,1.3549211649853714,0.06803606883606132,True,398140393.34531987,False,0.02840004779217504,6.730811326745484,9.074842446099648,-1.1708661493759861e-07,1.6243637738831278e-07,1.750404249791843e-07,0.0
27600.0,-12408344.77333437,15627746.57908946,31205104.39494072,-1277.4280421146293,-869.6435883589265,-1739.2463266398531,19432752.278974187,4534492.476363834,31205104.39494072,1.002382103093636,0.22924089394544955,30676909.72920851,30661733.72673615,-0.24658933594291338,0.8891782903809793,0.38542919883474314,0.9926065595023543,-0.10594455108864179,-0.05922811939885841,False,1361.0,30780227.81945118,1.372797556614556,0.0854875057242632,True,398758739.3123366,False,0.02965164298411268,7.027439387234705,9.473308279668533,-1.3488062191704128e-07,1.6987601620156069e-07,1.7989991108146658e-07,0.0
28200.0,-13156498.564885153,15083633.46167226,30116971.10645807,-1215.061372748691,-944.5232530678834,-1888.774871581012,19480451.598137677,4595808.78915989,30116971.10645807,0.9847828984947545,0.2316826925395403,29798018.964059513,29783187.66491147,-0.24670132101553172,0.8891521403151602,0.3854178636002247,0.9931173623196307,-0.1030388446144894,-0.055685735694256555,False,1361.0,29881158.22603609,1.3927550681099723,0.10742316631683306,True,399339421.8115708,False,0.031109929330355102,7.373053251294159,9.928483018708585,-1.556278573250281e-07,1.7842388267205662e-07,1.8505306566085747e-07,0.0
28800.0,-13864668.146267949,14493733.304559749,28937407.2349718,-1143.933792621373,-1022.331564956767,-2044.1435570163078,19511250.42675102,4648487.35552219,28937407.2349718,0.9652656220369666,0.23388633417505114,28845266.06441697,28830823.015774958,-0.24681330280075767,0.8891259783749283,0.38540652321854646,0.9936276029037366,-0.10003710679417252,-0.051930376582743215,False,1361.0,28908556.35372053,1.4150226124923029,0.13705433025557276,True,399878468.8069415,False,0.03281567126117046,7.777314088897398,10.450335320379361,-1.8007792925548304e-07,1.8824839174884263e-07,1.9037537760467268e-07,0.0
29400.0,-14527181.513386682,13856167.114843432,27662665.86070304,-1062.6056472439889,-1103.4843699433509,-2206.181406217914,19519426.429562997,4693012.007040875,27662665.86070304,0.943603781184467,0.23594940602723774,27815620.55474703,27801615.08157979,-0.2469252812972056,0.8890998045606052,0.3853951776898478,0.9941348389519508,-0.09693522732484795,-0.04795293197979726,False,1361.0,27860059.509755425,1.4398451037150115,0.18095923925140328,True,400371222.90016854,False,0.03482169204402211,8.252741014433239,11.051324501694626,-2.0921279021665024e-07,1.995491954948925e-07,1.956477814657086e-07,0.0
30000.0,-15137394.151529714,13168787.546457592,26288465.13498097,-969.2567723043246,-1188.4623274309079,-2375.8464546719333,19498292.317305516,4730144.168141946,26288465.13498097,0.9195127943160735,0.23799506649791385,26705618.991939746,26692107.42449152,-0.24703725649591599,0.889073618874284,0.38538382701503615,0.9946363909253965,-0.09372843937907709,-0.043742765098524955,False,1361.0,26733114.943123084,1.4674031581860032,0.2547706633795611,True,400812158.2730014,False,0.03719742504600955,8.815789735904263,11.74715859642385,-2.4433557521605345e-07,2.1255991935286698e-07,2.0049425140334767e-07,0.0
30600.0,-15687423.861182082,12429136.230582738,24809903.36464018,-861.5558695531413,-1277.8238320228706,-2554.2514004253408,19439961.45996566,4760944.577898295,24809903.36464018,0.8926314369342708,0.2401776899122159,25511296.149735745,25498343.35466829,-0.24714922841040307,0.889047421312802,0.3853724711927405,0.9951292921626451,-0.09041121853272971,-0.039287446383033,False,1361.0,25525025.08323715,1.4974188885337845,0.4049901018574113,True,401194635.55524457,False,0.040035657161836755,9.48845074735531,12.557820209290586,-2.871985675125996e-07,2.2754724755510846e-07,2.0427514921957104e-07,0.0
31200.0,-16167790.93761421,11634392.811889978,23221357.64612956,-736.4715413796027,-1372.2196299197399,-2742.692564650945,19335025.333147757,4786789.662215368,23221357.64612956,0.862495419708133,0.24269114981269713,24228102.846060626,24215784.141841512,-0.24726119703173477,0.8890212118782453,0.38536111022386493,0.9956102252219184,-0.08697716300254463,-0.034572424699313244,False,1361.0,24233045.803953774,1.5265543816239666,0.8202559415092782,True,401510567.37160516,False,0.04346276994996451,10.300676478141588,13.508955041720933,-3.401887572471257e-07,2.448008913075287e-07,2.0590066257270566e-07,0.0
31800.0,-16566919.9380333,10781314.983690616,21516364.693994243,-589.9925446788579,-1472.4078932740865,-2942.679648164505,19172101.794416223,4809376.44557996,21516364.693994243,0.8284988296509366,0.24578118769814478,22850809.4116451,22839212.959496994,-0.24737316235855306,0.8889949905709295,0.3853497441085465,0.9960754399111531,-0.08341885209869279,-0.029580620688876038,False,1361.0,22854583.72989257,1.531908957375301,1.9068596324306837,True,401749952.5140351,False,0.04765473315419082,11.294171757543223,14.633733544284842,-4.065967819841773e-07,2.6460247253701587e-07,2.034955236168899e-07,0.0
32400.0,-16870433.26129276,9866170.165989906,19687485.242590476,-416.70232483251675,-1579.266098207289,-3155.9589078860467,18937189.141558565,4830703.839487451,19687485.242590476,0.7898362965411605,0.2497642905131122,21373395.806169763,21362625.55882704,-0.24748512438927964,0.8889687573912214,0.38533837284694417,0.9965206461047572,-0.07972768687035674,-0.024291929385280662,False,1361.0,21387580.859936673,1.494786068857511,2.5489529897991683,True,401900211.4450711,False,0.05286288933632431,12.528504772708862,15.975271673472664,-4.910004446145128e-07,2.87146978569789e-07,1.9377747481575663e-07,0.0
33000.0,-17060123.206736907,8884663.102892606,17726160.71762219,-209.11211496183722,-1693.790144751572,-3384.510515146413,18612720.465436675,4853007.228148255,17726160.71762219,0.7454134764311166,0.25505737920779986,19788935.472732298,19779114.691795077,-0.24759708312252898,0.8889425123394437,0.3853269964391978,0.9969408718972331,-0.07589372468940016,-0.01868262544596072,False,1361.0,19831262.26430302,1.4382579935413824,2.752355478336211,True,401945213.1477588,False,0.059457064619557944,14.091324314835232,17.589521472853964,-5.997823322230188e-07,3.1235788231379264e-07,1.7086361587988956e-07,0.0
33600.0,-17112411.560061492,7831873.3394960575,15622590.332850348,43.41988906169609,-1817.0564725708798,-3630.4714014491387,18176141.701796237,4878600.438963934,15622590.332850348,0.6937033937552309,0.26222631356977855,18089496.25895334,18080771.359019306,-0.24770903855686055,0.8889162554159314,0.3853156148854526,0.9973302736133599,-0.0719055456979962,-0.012724693794901073,False,1361.0,18187610.76700335,1.3666924568857333,2.836385609126889,True,401863806.9559718,False,0.06800072566238141,16.116171981984394,19.547861680336446,-7.41713683322781e-07,3.3946165925045306e-07,1.238850050236352e-07,0.0
34200.0,-16995960.305639803,6702240.278597752,13365704.41755915,356.50970787321177,-1950.0853280723445,-3895.8595249144,17597704.648255013,4909529.7713453,13365704.41755915,0.632506062266676,0.27206904598983883,16266119.993465051,16258663.702407178,-0.24782099069083383,0.88888998662102,0.38530422818585386,0.9976818795307197,-0.06775025153875856,-0.006385191656112034,False,1361.0,16464349.420186467,1.2765369222989542,2.8756863174006995,True,401627528.7118986,False,0.07938849929693598,18.815074333373826,21.936275870354756,-9.281532792832752e-07,3.6601087442294894e-07,3.200773549155042e-08,0.0
34800.0,-16667819.901999623,5489696.329921311,10943435.725675337,753.9486408120654,-2093.4416515209728,-4181.771749660871,16836917.73249472,4946836.094864181,10943435.725675337,0.558526205347915,0.2857672426531901,14309046.110328723,14303056.668698952,-0.24793293952298082,0.8888637059550514,0.38529283634054995,0.9979872456199745,-0.06341386046748097,0.0003740059722030219,False,1361.0,14681177.163329642,1.16033674867368,2.8923585644733443,True,401196873.4502631,False,0.09511225618640665,22.541604716178377,24.839997433887444,-1.1708785824902416e-06,3.856393874467658e-07,-1.4643302111162316e-07,0.0
35400.0,-16066942.52517487,4188218.8440902815,8343831.502926742,1273.5890154499368,-2246.116745684272,-4486.140064699783,15836605.797116634,4988961.416968204,8343831.502926742,0.4665884692305355,0.3051855596626417,12208623.865117822,12204310.183901753,-0.24804488504439948,0.8888374134201142,0.3852814393504462,0.9982360096988326,-0.05888280557851471,0.0075950080812967275,False,1361.0,12883226.188978659,1.005464994924162,2.8944625665413017,True,400514961.6077551,False,0.11780992317449593,27.920951792355535,28.27405055624579,-1.4694053241547352e-06,3.8303436130356554e-07,-4.985299070543764e-07,0.0
36000.0,-15102736.471458733,2793568.0612361734,5558543.676009839,1978.6120061097995,-2402.316065899394,-4797.292998847877,14512549.529723898,5028178.356661516,5558543.676009839,0.3480835740552871,0.33352754104918786,9958173.980319807,9955695.349978298,-0.24815682726860036,0.8888111090130327,0.38527003721416603,0.9984153927989788,-0.05414852912771359,0.015317970340932121,False,1361.0,11170302.286186349,0.7913346432165349,2.8848134225465456,True,399496243.3548764,True,0.15247951418967298,36.1376448629525,31.911685043906317,-1.7536122784445213e-06,3.2436739276435533e-07,-1.2122691590659168e-06,0.0
36600.0,-13634030.754970158,1308552.0014973427,2593385.891307246,2979.292880480466,-2541.6342145047447,-5074.27358684538,12734834.748032302,5042131.187147343,2593385.891307246,0.1876903643559668,0.376994744961642,7562645.494683881,7561904.368278872,-0.24826876618665378,0.8887847927359015,0.38525862993261734,0.9985099940631078,-0.049221236455095095,0.02355974613453735,False,1361.0,9754710.966686836,0.48849126710754665,2.86325883085592,True,398005446.54577684,True,0.20934353904795544,49.61441875436544,34.01237145393427,-1.631279879381316e-06,1.5656518527278594e-07,-2.6781432898873407e-06,0.0
37200.0,-11430540.782673657,-240400.03377340003,-498459.59474345966,4468.963131611093,-2596.5368498762723,-5181.714978502825,10295101.36837464,4972518.735559933,-498459.59474345966,-0.04373343086261848,0.44995415241356157,5065832.906358264,5065792.252149183,-0.24838070179714686,0.88875846458905,0.3852472175059429,0.9985035603934563,-0.044172897257714706,0.03223964995856265,False,1361.0,9028779.211565848,0.07444442071693139,2.8264001990040972,False,395818141.94055486,True,0.3106256811597262,73.61828643485511,26.968814776093048,7.049824332531904e-07,1.4826752643288229e-08,-5.370710712678977e-06,0.0
37800.0,-8118961.819156453,-1748354.3381328117,-3506512.8303220933,6710.502637034883,-2342.888574468944,-4670.595888507195,6867221.855335254,4670711.712597332,-3506512.8303220933,-0.40121152972619933,0.5972763116314619,2640089.6786547145,2636845.869745318,-0.24849263409855682,0.8887321245728339,0.385235799934297,0.9983902995289665,-0.03927891646092169,0.040914258249617835,False,1361.0,9456469.44895179,-0.4193634742927886,2.7635720751564863,False,392562024.5386828,True,0.5005619978712484,118.63319349548588,0.0,1.161204690766088e-05,2.500562638157589e-06,-6.034321431780737e-06,0.0
38400.0,-3275402.5577971567,-2871895.337872031,-5742592.462108055,9354.353177078929,-1187.4680470339226,-2352.8121679086826,2124761.2828112207,3802819.2487129443,-5742592.462108055,-0.9246876319730549,1.0612729154273997,843329.5743455859,829734.5952197369,-0.24860456308952594,0.8887057726875702,0.3852243772178169,0.9982218405318539,-0.03542802522290123,0.047937585608825904,True,0.0,11062933.609846488,-0.9100959150900942,2.634764607464777,False,387790958.21059,True,0.7830213511303674,185.57606021789707,0.0,2.3479824861099384e-05,2.0587270835495e-05,1.954797771993683e-05,4.104888957484051e-15
39000.0,2606777.8592921398,-2954050.302255119,-5891489.770269241,9580.649843144596,940.7927437813654,1909.2248195611398,-3358537.322189434,2059594.875554389,-5891489.770269241,-0.9841570727663227,2.5914935179103034,724067.8348973915,709271.2504915996,-0.2487164887685315,0.8886794089336146,0.385212949356657,0.9981687583144669,-0.0342971090744542,0.04982808679941607,True,0.0,13074431.33874811,-1.3212533825541948,2.1538800752508154,False,381932453.60723317,False,0.8098652926337353,191.93807435419527,0.0,-2.0856877084856923e-05,2.3635410219937212e-05,2.4398790491224737e-05,3.056639198140171e-14
39600.0,7634736.601342363,-1929611.6719658207,-3827477.3538010907,7029.090884709885,2251.648528055884,4524.735409171715,-7874649.020245656,-50069.795362021614,-3827477.3538010907,-0.4543422463573372,-3.1352343866374146,2381654.631442328,2377557.550995007,-0.24882841113418827,0.888653033311291,0.3852015163509574,0.9983019084514114,-0.03599806881239354,0.04579780151980985,False,1361.0,14808418.232169671,-1.3280274623142785,0.44772836165014473,False,376857815.44758195,False,0.5306479392957038,125.76356161308179,0.0,-1.3791485752510066e-05,3.4856751806099905e-06,-5.146468343833575e-06,0.0
40200.0,11109987.512059951,-450812.51610772766,-859605.4009386471,4693.342080125332,2577.7114468536683,5168.569216619534,-10959582.879433976,-1876858.426100682,-859605.4009386471,-0.07745057475843022,-2.971985211460293,4774298.418873245,4774171.096897714,-0.24894033018505618,0.8886266458209361,0.38519007820086437,0.9984828387253609,-0.03880673360392107,0.0390647948662078,False,1361.0,16368396.892621325,-1.0794057476137835,0.04855997344158554,False,373320777.72075176,False,0.3270831482251535,77.51870612936138,0.0,-1.3444550636843774e-06,5.455426204533606e-08,-5.732333389644897e-06,0.0
40800.0,13424087.661820896,1095193.5723375846,2238430.710156228,3129.3699148577793,2546.275472164812,5099.8904655723945,-13057234.061771771,-3303667.230404514,2238430.710156228,0.1651971769890292,-2.8937789993368113,7275868.59359349,7275292.992397957,-0.24905224591209793,0.8886002464646791,0.3851786349073007,0.9986248432444501,-0.04171769995916054,0.031749897088255465,False,1361.0,17908471.564403817,-0.8703649793529582,6.231274742109118,False,370961155.695037,False,0.2182248237030411,51.71928321762074,0.0,1.5380730942615603e-06,1.254824766536239e-07,-2.9241433619160777e-06,0.0
41400.0,14968116.119249199,2585687.3219591966,5222597.475486631,2083.3925596293057,2414.543062549975,4832.602182466388,-14539303.314840537,-4397605.962945658,5222597.475486631,0.3319802312691657,-2.847877466741499,9686684.776583837,9684422.05754832,-0.24916415832898553,0.8885738352392923,0.38516718646886733,0.9987101008447218,-0.04441959162126311,0.02459744602445207,False,1361.0,19452569.384168494,-0.7039009185144565,6.190596506174796,False,369393184.95183897,False,0.157673319911812,37.368576819099445,2.3231279313413675,1.775568329793126e-06,3.067229358084803e-07,-1.3338811813900863e-06,0.0
42000.0,15986177.194572873,3988534.6256633326,8029574.920492058,1350.457215340817,2260.7346500213894,4522.386767758559,-15622052.57511876,-5236195.479221766,8029574.920492058,0.4543900519615498,-2.8181812570687685,11954644.816003934,11950538.433871161,-0.24927606742673653,0.8885474121468918,0.38515573288648136,0.9987432612553123,-0.046836494867054795,0.017839306199267047,False,1361.0,20984032.46978321,-0.569969427520732,6.171232376834207,False,368370267.3895646,False,0.1210948087034922,28.69946966272765,7.153076972434042,1.5070898765501484e-06,3.760173607138322e-07,-5.577644296410067e-07,0.0
42600.0,16627387.79686854,5299004.458703391,10650482.999524869,812.7499463683897,2108.624958190644,4216.326660850922,-16430885.662146365,-5880090.948130337,10650482.999524869,0.548885983317412,-2.7979255990163856,14072282.716760825,14066477.48215592,-0.24938797320388348,0.8885209771878214,0.38514427416029207,0.9987339606267124,-0.048962806667895924,0.011537740423608655,False,1361.0,22483208.557058256,-0.4604027797559433,6.161696576021471,False,367739332.6492326,False,0.0973262153803156,23.066313045134798,9.064619795649147,1.204082045443145e-06,3.837305177094361e-07,-1.7606478468757965e-07,0.0
43200.0,16986899.56360332,6520646.852734453,13092788.57997712,403.01777944264427,1965.1670874498318,3928.059255275783,-17042354.80627407,-6374302.692772708,13092788.57997712,0.6246409660177857,-2.7836752018595714,16045553.053695388,16038256.665395904,-0.24949987565895884,0.8884945303624248,0.3851328102904482,0.9986919101742217,-0.05081356803235003,0.005696477541985821,False,1361.0,23935499.293728303,-0.36927999984896026,6.157345583424849,False,367401460.89736885,False,0.08095733385657318,19.186888124007844,9.729005862404488,9.542780377868508e-07,3.663122902699084e-07,1.6831911385796323e-08,0.0
