t_s,coating,power_w,mean_solar_view_factor,mean_earth_view_factor,temp_internal_k,temp_internal_c,temp_min_k,temp_max_k,internal_cold_limit_flag,internal_hot_limit_flag,external_cold_limit_flag,external_hot_limit_flag,coating_x_pos,solar_view_x_pos,earth_view_x_pos,temp_x_pos_k,temp_x_pos_c,coating_x_neg,solar_view_x_neg,earth_view_x_neg,temp_x_neg_k,temp_x_neg_c,coating_y_pos,solar_view_y_pos,earth_view_y_pos,temp_y_pos_k,temp_y_pos_c,coating_y_neg,solar_view_y_neg,earth_view_y_neg,temp_y_neg_k,temp_y_neg_c,coating_z_pos,solar_view_z_pos,earth_view_z_pos,temp_z_pos_k,temp_z_pos_c,coating_z_neg,solar_view_z_neg,earth_view_z_neg,temp_z_neg_k,temp_z_neg_c,component_limit_flag
600.0,mixed,500.0,0.2796713795431125,0.16666666666666666,295.1838422037609,22.033842203760912,263.74117375146693,295.1838422037609,False,False,False,False,white,0.3611211146688322,1.1102230246251565e-16,263.74117375146693,-9.408826248533046,MLI,0.0,0.0,292.7005066779452,19.550506677945236,white,0.0,0.0,263.74117375146693,-9.408826248533046,MLI,0.6233159725250809,5.551115123125783e-17,292.7005066779452,19.550506677945236,MLI,0.0,0.0,292.7005066779452,19.550506677945236,OSR/FEP,0.6935911900647621,0.9999999999999998,277.54978231842705,4.3997823184270715,False
660.0,mixed,500.0,0.2829023630819762,0.16666666666666674,294.89440385352714,21.74440385352716,262.90412744068306,294.89440385352714,False,False,False,False,white,0.40545423953811827,1.1102230246251565e-16,262.90412744068306,-10.245872559316922,MLI,0.0,0.0,292.69279678582535,19.542796785825374,white,0.0,0.0,262.90412744068306,-10.245872559316922,MLI,0.6233236490574838,5.551115123125783e-17,292.69279678582535,19.542796785825374,MLI,0.0,0.0,292.69279678582535,19.542796785825374,OSR/FEP,0.6686362898962552,1.0000000000000002,276.7560875705111,3.6060875705111357,False
720.0,mixed,500.0,0.28527834921383727,0.16666666666666663,294.6005246519915,21.450524651991543,262.1818278758651,294.6005246519915,False,False,False,False,white,0.44614539317619856,0.0,262.1818278758651,-10.968172124134867,MLI,0.0,0.0,292.6527840114798,19.502784011479832,white,0.0,2.7755575615628914e-17,262.1818278758651,-10.968172124134867,MLI,0.6233309586225169,0.0,292.6527840114798,19.502784011479832,MLI,0.0,0.0,292.6527840114798,19.502784011479832,OSR/FEP,0.6421937434843081,0.9999999999999998,275.96862760651237,2.8186276065123934,False
780.0,mixed,800.0,0.28689217370556547,0.16666666666666666,294.3029270560694,21.152927056069416,261.5532905887696,294.3029270560694,False,False,False,False,white,0.48331419357554506,0.0,261.5532905887696,-11.596709411230393,MLI,0.0,2.7755575615628914e-16,292.5838027429529,19.433802742952935,white,0.0,0.0,261.5532905887696,-11.596709411230393,MLI,0.6233376933916275,2.7755575615628914e-17,292.5838027429529,19.433802742952935,MLI,0.0,0.0,292.5838027429529,19.433802742952935,OSR/FEP,0.6147011552662203,0.9999999999999998,275.18702086490924,2.037020864909266,False
840.0,mixed,800.0,0.2878341007977258,0.16666666666666666,294.1689229267769,21.018922926776895,261.00906505601444,294.43034247343365,False,False,False,False,white,0.5171250214209342,0.0,264.04902622656795,-9.100973773432031,MLI,0.0,0.0,292.49661440225594,19.346614402255966,white,0.0,0.0,261.00906505601444,-12.140934943985542,MLI,0.6233437192276258,0.0,294.43034247343365,21.280342473433677,MLI,0.0,0.0,292.49661440225594,19.346614402255966,OSR/FEP,0.5865358641377947,1.0,276.5775645716264,3.4275645716264194,False
900.0,mixed,800.0,0.2881894996487087,0.16666666666666666,294.06728728908917,20.917287289089188,260.546500393875,296.04573788316657,False,False,False,False,white,0.5477714500487149,0.0,266.3041203650302,-6.845879634969776,MLI,0.0,5.551115123125783e-17,292.406064886511,19.256064886511012,white,0.0,2.7755575615628914e-17,260.546500393875,-12.603499606124956,MLI,0.623348962065611,0.0,296.04573788316657,22.89573788316659,MLI,0.0,0.0,292.406064886511,19.256064886511012,OSR/FEP,0.5580165857779263,1.0,277.5030022839947,4.353002283994726,False
960.0,mixed,800.0,0.28803739859817545,0.16666666666666666,293.9911308725416,20.841130872541612,260.15445664942365,297.4604595512405,False,False,False,False,white,0.5754635843910171,0.0,268.34066657677505,-4.809333423224928,MLI,0.0,1.6653345369377348e-16,292.3158907516216,19.165890751621646,white,0.0,0.0,260.15445664942365,-12.995543350576327,MLI,0.6233533944230499,0.0,297.4604595512405,24.310459551240513,MLI,0.0,0.0,292.3158907516216,19.165890751621646,OSR/FEP,0.5294074127749857,0.9999999999999998,278.0538747382054,4.903874738205445,False
1020.0,mixed,800.0,0.2874497304577756,0.16666666666666666,293.9348143137497,20.784814313749735,259.82309891801106,298.70070050491233,False,False,False,False,white,0.6004181747415365,5.551115123125783e-17,270.1784710649154,-2.9715289350845637,MLI,0.0,0.0,292.22866642576645,19.07866642576647,white,0.0,0.0,259.82309891801106,-13.326901081988922,MLI,0.6233570231672262,0.0,298.70070050491233,25.550700504912356,MLI,0.0,0.0,292.22866642576645,19.07866642576647,OSR/FEP,0.5009231848378911,1.0,278.3053852251807,5.155385225180737,False
1080.0,mixed,800.0,0.2864910921922901,0.16666666666666666,293.8937331326101,20.743733132610146,259.54377681527075,299.78900248184584,False,False,False,False,white,0.6228512510701751,0.0,271.8354342972404,-1.3145657027595803,MLI,0.0,5.551115123125783e-17,292.14607272179626,18.99607272179628,white,0.0,0.0,259.54377681527075,-13.606223184729231,MLI,0.6233598791839854,2.7755575615628914e-17,299.78900248184584,26.639002481845864,MLI,0.0,0.0,292.14607272179626,18.99607272179628,OSR/FEP,0.47273542289958004,0.9999999999999999,278.3195831950951,5.169583195095129,False
1140.0,mixed,800.0,0.2852188652777185,0.16666666666666663,293.86413718095696,20.714137180956982,259.3089087161626,300.74478799642094,False,False,False,False,white,0.6429728584715085,0.0,273.32782917464664,0.1778291746466607,MLI,0.0,1.1102230246251565e-16,292.06911093232554,18.919110932325566,white,0.0,0.0,259.3089087161626,-13.841091283837386,MLI,0.6233620090034953,0.0,300.74478799642094,27.594787996420962,MLI,0.0,0.0,292.06911093232554,18.919110932325566,OSR/FEP,0.4449783241913069,0.9999999999999997,278.1473723847007,4.997372384700725,False
1200.0,mixed,800.0,0.28368357349538703,0.16666666666666666,293.84297995335635,20.69297995335637,259.1118720119533,301.5848124243064,False,False,False,False,white,0.6609834992913284,0.0,274.6705052899527,1.5205052899527232,MLI,0.0,1.942890293094024e-16,291.9982726221255,18.848272622125535,white,0.0,0.0,259.1118720119533,-14.038127988046654,MLI,0.6233634683577641,1.3877787807814457e-17,301.5848124243064,28.434812424306415,MLI,0.0,0.0,291.9982726221255,18.848272622125535,OSR/FEP,0.41775447332322974,0.9999999999999998,277.83030255561255,4.68030255561257,False
1260.0,mixed,800.0,0.28192938105242465,0.1666666666666667,293.8277934101666,20.6777934101666,258.94690027851516,302.3235482728288,False,False,False,False,white,0.6770719289392766,0.0,275.87704189036907,2.727041890369094,MLI,0.0,1.6653345369377348e-16,291.9336735267743,18.78367352677435,white,0.0,0.0,258.94690027851516,-14.203099721484818,MLI,0.6233643173203837,0.0,302.3235482728288,29.17354827282884,MLI,0.0,0.0,291.9336735267743,18.78367352677435,OSR/FEP,0.3911400400548878,1.0,277.4021331060081,4.2521331060081025,False
1320.0,mixed,800.0,0.27999466350146046,0.1666666666666667,293.816584364628,20.666584364628022,258.80898791173763,302.97351200233976,False,False,False,False,white,0.6914139438092108,0.0,276.95986631744955,3.8098663174495755,MLI,0.0,1.942890293094024e-16,291.87515849858625,18.725158498586268,white,0.0,0.0,258.80898791173763,-14.341012088262346,MLI,0.6233646169088839,0.0,302.97351200233976,29.823512002339783,MLI,0.0,0.0,291.87515849858625,18.725158498586268,OSR/FEP,0.3651894202906679,1.0,276.8901749497662,3.740174949766242,False
1380.0,mixed,800.0,0.27791260041934795,0.1666666666666667,293.8077489485145,20.657748948514495,258.6938024917206,303.54554219789634,False,False,False,False,white,0.7041719213302375,6.938893903907228e-17,277.93034961988644,4.780349619886465,MLI,0.0,0.0,291.8223831949448,18.672383194944814,white,0.0,0.0,258.6938024917206,-14.456197508279388,MLI,0.6233644266905916,0.0,303.54554219789634,30.39554219789636,MLI,0.0,0.0,291.8223831949448,18.672383194944814,OSR/FEP,0.3399392544952585,1.0000000000000002,276.3164278657824,3.1664278657823957,False
1440.0,mixed,800.0,0.2757117577123906,0.16666666666666666,293.80000214143223,20.650002141432253,258.5976048961422,304.0490365416313,False,False,False,False,white,0.7154948826993189,0.0,278.79888751006683,5.6488875100668565,MLI,0.0,2.636779683484747e-16,291.77487715858643,18.624877158586457,white,0.0,0.0,258.5976048961422,-14.552395103857805,MLI,0.6233638032420284,0.0,304.0490365416313,30.899036541631347,MLI,0.0,0.0,291.77487715858643,18.624877158586457,OSR/FEP,0.3154118603329962,0.9999999999999998,275.6985351336754,2.5485351336754434,False
