t_s,x_eci_m,y_eci_m,z_eci_m,vx_eci_mps,vy_eci_mps,vz_eci_mps,x_ecef_m,y_ecef_m,z_ecef_m,lat_rad,lon_rad,alt_m,altitude_m,sun_hat_x,sun_hat_y,sun_hat_z,moon_hat_x,moon_hat_y,moon_hat_z,eclipse_flag,solar_flux_w_m2,gs_range_m,gs_elevation_rad,gs_azimuth_rad,gs_contact_flag,moon_range_m,moon_occulted_flag,earth_view_scale,earth_ir_flux_w_m2,albedo_flux_w_m2,b_eci_x_t,b_eci_y_t,b_eci_z_t,atmospheric_density_kg_m3
1740.0,12286536.624782683,276266.16362338525,565192.08727486,3891.6650821971193,2590.583141965796,5181.032580421576,12222726.702774737,-1280725.2533493836,565192.08727486,0.04611674978425457,-0.10440131355893045,5924539.9379549045,5924494.7233674675,-0.24175967584789024,0.8902940685259421,0.3859128537396081,0.9905955862822848,-0.1360113441780782,-0.014876111485490128,False,1361.0,9301926.113631137,0.20357613528698218,3.5625398415572844,True,372269350.36209685,False,0.2687767137197447,63.7000811515795,0.0,5.984016927742388e-07,1.3455227051944163e-08,-4.319997620136665e-06,0.0
1800.0,12515366.161500528,431577.417021798,875801.5736577285,3737.071003977394,2586.1804019614674,5172.06168975269,12464194.732191794,-1210164.8240293602,875801.5736577285,0.07006036378375548,-0.0967879261939106,6175360.337207302,6175256.071984045,-0.24177088853057313,0.8902915052649643,0.3859117426461408,0.9905365002455347,-0.13635543358486807,-0.01564088914385542,False,1361.0,9363974.09333222,0.2458740486573672,3.5614406043856253,True,372068208.5112508,False,0.25814601880822413,61.18060645754912,0.0,8.538882202513728e-07,2.944531288705371e-08,-4.032407800045467e-06,0.0
1860.0,12735112.23433475,586576.5079305543,1185777.024512873,3588.8316134277156,2580.211539392506,5159.965668237833,12697467.19815827,-1140825.3032140336,1185777.024512873,0.09305392803439304,-0.08960608644865993,6425687.71733767,6425503.996709539,-0.24178210118105528,0.8902889418850879,0.38591063150113475,0.9904772538086049,-0.13669566905675895,-0.016404382002675248,False,1361.0,9435647.70388242,0.2870945860271817,3.5605458565916224,True,371876263.68051505,False,0.2481536744214068,58.81242083787341,0.0,1.0658491550372342e-06,4.9092780953817144e-08,-3.757633736215885e-06,0.0
1920.0,12946146.970622128,741175.3203838404,1494942.6303409804,3446.6432247608536,2572.867916259686,5145.127085586676,12922898.498724543,-1072733.2530305728,1494942.6303409804,0.11515182323865239,-0.08282038489601698,6675377.84951005,6675096.917635331,-0.24179331379930769,0.8902863783863192,0.38590952030459313,0.9904178801891322,-0.13703192484783572,-0.01716607625996189,False,1361.0,9516428.672723925,0.32720906721520476,3.5598493650560137,True,371693129.2325098,False,0.2387544338226336,56.58480081596416,0.0,1.2403145402870625e-06,7.100881280431055e-08,-3.4966115384904247e-06,0.0
1980.0,13148824.539049163,895296.5643798193,1803144.223160218,3310.2111272040806,2564.318943434071,5127.8845717636905,13140825.369881064,-1005908.1942115503,1803144.223160218,0.13640494140847859,-0.07639933485274657,6924304.188019063,6923910.6538917795,-0.24180452638527364,0.8902838147686716,0.3859084090565213,0.9903584099264483,-0.137364099015301,-0.01792551783551763,False,1361.0,9605795.16052609,0.3661975224428712,3.5593457227794842,True,371518437.6075819,False,0.2299062026638231,54.48777003132608,0.0,1.3825545551718114e-06,9.413741430931749e-08,-3.2497891483970914e-06,0.0
2040.0,13343481.742141515,1048872.498725818,2110246.720233792,3179.2511512548153,2554.714659340506,5108.537985804951,13351567.505451463,-940363.5833122781,2110246.720233792,0.1568608571083571,-0.07031483737022179,7172355.842880024,7171836.422177063,-0.24181573893903438,0.8902812510321261,0.3859072977569113,0.9902988711729414,-0.13769211020416827,-0.018682305562245132,False,1361.0,9703227.263466263,0.40404816030089885,3.5590302690337507,True,371351839.61614305,False,0.22156991968160358,52.51207096454005,0.0,1.4971577477146523e-06,1.1768499542909863e-07,-3.0172516176957648e-06,0.0
2100.0,13530438.657129347,1201843.8840712206,2416132.028904512,3053.490606361322,2544.187891596472,5087.352747613121,13555428.229250012,-876107.5833888568,2416132.028904512,0.17656402173105856,-0.06454172572082464,7419435.785220943,7418779.06690125,-0.24182695146053323,0.8902786871766959,0.3859061864057687,0.990239289916092,-0.13801589504012382,-0.019436085581908232,False,1361.0,9808211.683575325,0.4407567308394786,3.5588990174086534,True,371193003.70919997,False,0.21370940856210782,50.649129829219554,0.0,1.5881071716190186e-06,1.4106393294605188e-07,-2.7988190497239296e-06,0.0
2160.0,13709999.38384286,1354158.959345528,2720696.998598847,2932.66887406534,2532.856361879548,5064.564054996676,13752695.25154,-813143.8436196188,2720696.998598847,0.1955559445873958,-0.05905738872116415,7665459.283406106,7664655.519664032,-0.24183816394979635,0.8902761232023749,0.385905075003091,0.9901796902163515,-0.13833540562607077,-0.020186545849169034,False,1361.0,9920245.78160735,0.4763257858281733,3.558948599140145,True,371041615.1350007,False,0.2062912124942526,48.89101736113787,0.0,1.6588518281347207e-06,1.6384749571489016e-07,-2.5941226751070375e-06,0.0
2220.0,13882452.723390538,1505772.6459409955,3023851.8287675288,2816.5376440144787,2520.824325241653,5040.380167311446,13943641.368751926,-751472.0607364275,3023851.8287675288,0.2138753899746443,-0.05384144304977356,7910352.476283782,7909393.394045651,-0.24184937640679463,0.8902735591091699,0.38590396354888096,0.9901200943719136,-0.13865060760715234,-0.020933411836591073,False,1361.0,10038840.754556391,0.5107639167303696,3.5591762093491206,True,370897375.1935061,False,0.19928442248005152,47.23040812777221,0.0,1.7123725310791744e-06,1.8573401749212153e-07,-2.402663470131018e-06,0.0
2280.0,14048072.982749512,1656645.7250811271,3325518.423434744,2704.8609234268683,2508.184264256468,5014.985798246685,14128525.263740981,-691088.6042463512,3325518.423434744,0.2315585497407631,-0.04887546367069258,8154051.168545227,8152929.800881835,-0.2418605888315541,0.8902709948970747,0.3859028520431362,0.9900605231148273,-0.13896147821580856,-0.021676442089788358,False,1361.0,10163524.313957993,0.5440849547285964,3.5595795672141155,True,370760000.3520103,False,0.19266050238637666,45.66053906557127,0.0,1.7512413204086458e-06,2.0651846346491474e-07,-2.223857005924097e-06,0.0
2340.0,14207120.64084774,1806744.242294191,3625629.200197949,2597.4148774155037,2495.0181310104635,4988.544602635945,14307592.187423766,-631986.9136584823,3625629.200197949,0.2486392297395003,-0.04414274318993232,8396499.707341373,8395210.242855735,-0.24187180122412844,0.8902684305660774,0.38590174048585113,0.9900009957290696,-0.13926800486174437,-0.02241542498548809,False,1361.0,10293842.556631824,0.576307211059607,3.560156875290511,True,370629221.5301863,False,0.18639311880223539,44.17516915612978,0.0,1.7776747507767536e-06,2.2606998996004945e-07,-2.0570674074372988e-06,0.0
2400.0,14359843.131770378,1956038.8409967597,3924125.7576012234,2493.9875374154744,2481.3986761176,4961.201837095831,14481074.728930892,-574158.0023476915,3924125.7576012234,0.26514900570992506,-0.03962809609944932,8637650.034042045,8636187.682715844,-0.24188301359187944,0.8902658661144939,0.3859006288762961,0.9899415302314476,-0.13957018348453828,-0.023150175055758896,False,1361.0,10429361.459354427,0.6074527203017119,3.560906792140757,True,370504783.24839574,False,0.18045797539637712,42.76854016894138,0.0,1.7935809221898143e-06,2.443142251681085e-07,-1.9016328631301951e-06,0.0
2460.0,14506475.506450659,2104504.309800292,4220957.970091121,2394.3783931302737,2467.3904398535924,4933.086343824108,14649193.487235336,-517590.74833571794,4220957.970091121,0.28111739069277797,-0.03531767992986882,8877460.831992976,8875821.705676919,-0.2418942259199136,0.8902633015457305,0.3858995172159475,0.9898821433967464,-0.13986801792061368,-0.023880530714832867,False,1361.0,10569667.747353315,0.6375465605584915,3.561828402262002,True,370386442.9316802,False,0.17483265558551678,41.435339373767476,0.0,1.8006009881889611e-06,2.6121938014435663e-07,-1.7568844520194165e-06,0.0
2520.0,14647241.104214111,2252119.071313999,4516082.966006771,2298.3980133750706,2453.0507083515763,4904.312464322172,14812157.730498914,-462272.26087764336,4516082.966006771,0.2965719767805843,-0.031198848440663184,9115896.736449648,9114077.742644517,-0.2419054382156754,0.8902607368580849,0.3858984055040675,0.9898228509778749,-0.14016151813362568,-0.024606351141710295,False,1361.0,10714369.406366237,0.6666162058234624,3.56292119611768,True,370273970.1817493,False,0.1694964749284972,40.170664558053836,0.9134126404940578,1.8001453800386658e-06,2.767853490413606e-07,-1.6221599080855587e-06,0.0
2580.0,14782352.258914609,2398864.785022421,4809464.333882262,2205.8674611361935,2438.4303996276694,4874.9818122425595,14970166.097654182,-408188.157721159,4809464.333882262,0.3115385740596329,-0.0272600210747597,9352927.725674033,9350926.473148808,-0.2419166504791634,0.8902581720515572,0.38589729374065607,0.9897636677299045,-0.1404506997523617,-0.025327514305971043,False,1361.0,10863095.890758656,0.6946909535160061,3.5641850514372178,True,370167146.0364465,False,0.16443034083113856,38.969990776979834,1.773369752256667,1.7934253733469831e-06,2.910352085604847e-07,-1.496813371838894e-06,0.0
2640.0,14912010.815455083,2544726.0150190126,5101071.458337488,2116.617910244057,2423.5746827932435,4845.184512309158,15123407.115727471,-355322.7599346824,5101071.458337488,0.3260413449238633,-0.023490566531515385,9588528.45435113,9586343.169264179,-0.24192786271045874,0.890255607126129,0.3858961819257052,0.9897046074985896,-0.14073558321901736,-0.02604391506793328,False,1361.0,11015497.89058639,0.7218014195328932,3.565620215724286,True,370065762.4219805,False,0.15961662494193443,37.82914011123846,2.556771154754277,1.7814805613961216e-06,3.040086267330833e-07,-1.3802221378302368e-06,0.0
2700.0,15036408.829799296,2689689.847376861,5390878.7554676365,2030.4900388846029,2408.523742740169,4815.000730027054,15272059.879072517,-303659.38479146414,5390878.7554676365,0.34010291443048934,-0.019880708939573395,9822677.786336241,9820307.237892129,-0.24193907490942212,0.890253042081832,0.38589507005922863,0.9896456833209261,-0.14101619297112508,-0.026755463071826094,False,1361.0,11171247.071284305,0.7479790784256687,3.5672272978476585,True,369969621.41042763,False,0.15503904214603084,36.74425298860931,3.270640349046268,1.765202536946643e-06,3.1575673393369926e-07,-1.2717911050990602e-06,0.0
2760.0,15155729.05041461,2833745.6713305744,5678865.235690249,1947.3335499873588,2393.31326673178,4784.501644897759,15416294.536571383,-253180.45154687666,5678865.235690249,0.35374449050788837,-0.016421435948178294,10055358.307660291,10052801.742034717,-0.24195028707616234,0.8902504769186412,0.38589395814121585,0.9895869074619145,-0.14129255698379908,-0.02746208151149516,False,1361.0,11330035.455458164,0.7732558906337997,3.5690072545666656,True,369878534.7214711,False,0.15068254056335562,35.71176211351528,3.92130298011215,1.7453554713493723e-06,3.263382114721901e-07,-1.1709554432883856e-06,0.0
2820.0,15270145.440435076,2976884.8888215562,5965013.92338462,1867.0067326662825,2377.9749473160305,4753.750456289918,15556272.798561819,-203867.67782043916,5965013.92338462,0.36698596242853854,-0.013104424853967329,10286555.879730035,10283812.961499304,-0.24196149921067786,0.8902479116365573,0.38589284617166664,0.9895282914945389,-0.14156470613702343,-0.028163705513248996,False,1361.0,11491574.727340251,0.7976639664245544,3.5709613850766986,True,369792323.1670652,False,0.1465332004593349,34.728368508862374,4.514460626437049,1.7225938209726239e-06,3.3581628513190396e-07,-1.0771820034513564e-06,0.0
2880.0,15379823.764947195,3119100.6753178537,6249311.379184262,1789.3758497023373,2362.536998094769,4722.803414752943,15692148.510394776,-155702.25212826492,6249311.379184262,0.3798459924801441,-0.00992197738819633,10516259.339381829,10513330.099621769,-0.24197271131285694,0.8902453462356057,0.38589173415059247,0.989469846356379,-0.14183267375099234,-0.02886028080474229,False,1361.0,11655595.525737278,0.8212352863222651,3.573091327601621,True,369710816.0387125,False,0.14257813963335125,33.79101909310425,5.055256532711367,1.6974775704751387e-06,3.4425644385295683e-07,-9.899697406208387e-07,0.0
2940.0,15484921.945317848,3260387.833677992,6531747.408111417,1714.3147728459794,2347.024449779371,4691.7104139512885,15824068.011176236,-108664.88048458358,6531747.408111417,0.3923421118894122,-0.006866955600088739,10744460.114455082,10741344.904600732,-0.2419839233828083,0.8902427807157615,0.38589062207798214,0.9894115823768028,-0.1420964952767394,-0.029551762869558122,False,1361.0,11821846.491220644,0.8440014840797033,3.5753990527000665,True,369633850.7413098,False,0.13880542891443615,32.89688665272136,5.548334766288821,1.6704854413677372e-06,3.5172475706397796e-07,-9.08849423751266e-07,0.0
3000.0,15585590.54454168,3400742.568019152,6812314.6078965925,1641.7045370155017,2331.459533780304,4660.515757610551,15952170.59953942,-62735.948503645704,6812314.6078965925,0.4044907956665708,-0.003932732832752738,10971151.931123804,10967851.382130485,-0.24199513542050294,0.8902402150770312,0.3858895099538388,0.9893535093438038,-0.1423562078341362,-0.030238115685078996,False,1361.0,11990093.395829067,0.8659936513731261,3.5778868650263664,True,369561272.27947205,False,0.1352040137803282,32.04335126593779,5.997892133731021,1.642026199622501e-06,3.582866096026497e-07,-8.333828841628826e-07,0.0
3060.0,15681973.248591399,3540162.3276573997,7091008.057443167,1571.4327981324634,2315.8620325233555,4629.258859724565,16076589.004582651,-17895.62608953168,7091008.057443167,0.41630753626299244,-0.001113147738799095,11196330.614329832,11192845.600481536,-0.24200634743341265,0.890237649317705,0.3858883977774211,0.98929563655505,-0.1426118498353448,-0.030919310789205925,False,1361.0,12160118.28449787,0.8872421888576463,3.580557404734865,True,369492932.7587975,False,0.13176364175620103,31.227983096219646,6.407724599201569,1.61244839116778e-06,3.6400578927251365e-07,-7.631618943764066e-07,0.0
3120.0,15774207.139239006,3678645.7073914655,7367825.117736367,1503.3935482039485,2300.249469477029,4597.974624374302,16197449.661556486,25876.117794775095,7367825.117736367,0.4278069192530043,0.0015975413612824383,11419993.79251303,11416325.399231829,-0.2420175594066169,0.8902350834411975,0.3858872855502094,0.9892379727747814,-0.14286346117374338,-0.03159532689970075,False,1361.0,12331718.457632815,0.9077766995479934,3.5834136466218935,True,369428691.10800153,False,0.12847479797774736,30.448527120726123,6.7812690500079436,1.5820487749148792e-06,3.689438640784396e-07,-6.978068146721884e-07,0.0
3180.0,15862423.113655666,3816192.27889401,7642765.095171193,1437.4867161209086,2284.6373864044367,4566.693999886634,16314873.112269549,68599.39264969231,7642765.095171193,0.4390026814363191,0.004204690279312898,11642140.698879823,11638290.194260657,-0.24202877134750467,0.8902325174458177,0.38588617327147035,0.9891805263815199,-0.14311108230561023,-0.032266148652979686,False,1361.0,12504705.589673119,0.9276258925425076,3.586458906926797,True,369368412.631218,False,0.12532864519277176,29.70288891068691,7.121639880643421,1.5510795275270815e-06,3.731597420197217e-07,-6.369651306421844e-07,0.0
3240.0,15946746.290233528,3952802.480945085,7915829.0225376915,1373.6176993160207,2269.039591687981,4535.444475007091,16428974.400817035,110294.31418246533,7915829.0225376915,0.4499077684744909,0.006713301424463237,11862772.043054074,11858740.852650449,-0.24203998325607462,0.8902299513315659,0.38588506094120434,0.9891233053303001,-0.1433547544669462,-0.032931766186823384,False,1361.0,12678904.89308209,0.9468175182811961,3.5896968496716513,True,369311968.59364736,False,0.12231696833388647,28.989121495131094,7.431661752684221,1.5197544461967285e-06,3.767093948834487e-07,-5.803098997889549e-07,0.0
3300.0,16027296.216814574,4088477.5559006124,8187019.532230539,1311.6971389188702,2253.4682832571666,4504.250324520304,16539863.284805637,150981.0139067211,8187019.532230539,0.4605343951172785,0.009128057346404003,12081889.785444714,12077679.469821814,-0.24205119513246307,0.8902273850984109,0.3858839485593978,0.9890663171812885,-0.1435945194513159,-0.03359217469870812,False,1361.0,12854154.16652959,0.9653783331879706,3.593131490684349,True,369259236.006766,False,0.11943212550867885,28.305413745556887,7.713899186380685,1.488254332330274e-06,3.796457214549136e-07,-5.275381667646333e-07,0.0
3360.0,16104187.22159122,4223219.4243105035,8456340.605965978,1251.6405865209567,2237.934244482928,4473.13300068015,16647644.568635065,190679.54880067555,8456340.605965978,0.4708940906777492,0.011453344658912248,12299496.99648277,12295109.231387954,-0.24206240697650305,0.8902248187463909,0.38588283612606733,0.9890095691419273,-0.14383041937596672,-0.03424737373628811,False,1361.0,13030302.988378065,0.983334065614864,3.596767208686939,True,369210097.25944483,False,0.11666700229034939,27.650079542812804,7.9706824552326765,1.4567315870397998e-06,3.820184806436493e-07,-4.783694164133506e-07,0.0
3420.0,16177528.754579099,4357030.604289715,8723797.413975686,1193.368114184056,2222.4470213938434,4442.111487189049,16752418.434767378,229409.8481252555,8723797.413975686,0.48099774389096295,0.0136932771991779,12515597.773246907,12511034.332063235,-0.24207361878830333,0.890222252275481,0.385881723641202,0.9889530680862607,-0.14406249656922893,-0.034897366734649805,False,1361.0,13207211.973649884,1.00070940125079,3.60060875632763,True,369164439.76679015,False,0.1140149694706181,27.02154776453649,8.204130796247956,1.4253141680209919e-06,3.8387429532692975e-07,-4.325440514148889e-07,0.0
3480.0,16247425.570780337,4489914.167936699,8989396.228086969,1136.804106547176,2207.0150157128687,4411.202485025689,16854280.628206402,267191.7273268127,8989396.228086969,0.4908556500018645,0.01585172058834903,12730197.081815936,12725459.819945443,-0.24208483056777977,0.8902196856857006,0.38588061110481026,0.988896820565279,-0.14429079348978,-0.0355421607386517,False,1361.0,13384751.961907124,1.017527987679064,3.6046612694283167,True,369122155.7826652,False,0.1114698455542709,26.418353396362203,8.416173440433926,1.394109028459113e-06,3.852567196728146e-07,-3.8982191591609995e-07,0.0
3540.0,16313977.98939558,4621873.65914041,9253144.257704502,1081.877017482122,2191.64560731462,4380.420657062213,16953322.70366211,304044.84049929417,9253144.257704502,0.5004775483074319,0.01793231066113845,12943300.641393784,12938391.48245329,-0.24209604231506873,0.8902171189770183,0.3858794985168785,0.9888408328348699,-0.14451535258425802,-0.03618176593103808,False,1361.0,13562803.30095828,1.0338124385471579,3.608930281189213,True,369083142.12826246,False,0.10902586208715205,25.839129314655036,8.608568137825605,1.363205062396273e-06,3.862063301784327e-07,-3.4998090177604455e-07,0.0
3600.0,16377282.180257175,4752913.026667379,9515049.516377483,1028.519063092136,2176.345282548524,4349.778884325908,17049632.300417792,339988.63419820037,9515049.516377483,0.5098726565925186,0.0199384698563943,13154914.862855233,13149835.786491409,-0.24210725403000322,0.8902145521494725,0.38587838587742346,0.9887851108760041,-0.14473621619190252,-0.03681619524583058,False,1361.0,13741255.214212522,1.0495843452787301,3.6134217380821343,True,369047299.89626294,False,0.10667763146422889,25.282598657022245,8.782917687593654,1.3326756357333658e-06,3.8676083856179113e-07,-3.128156257972108e-07,0.0
3660.0,16437430.370436816,4883036.586832357,9775120.74741687,976.6659807683241,2161.119723442295,4319.28844409891,17143293.34555334,375042.34375407564,9775120.74741687,0.519049706380018,0.021873424300590284,13365046.768841164,13359799.799926221,-0.24211846571269208,0.890211985203038,0.3858772731864342,0.9887296604035445,-0.14495342649901535,-0.03744546413767864,False,1361.0,13920005.167787855,1.0648642996464641,3.6181420151947905,True,369014534.2398344,False,0.10442011781702171,24.747567922634143,8.940684892153145,1.30258078039992e-06,3.869552274689529e-07,-2.781361764102677e-07,0.0
3720.0,16494510.990574809,5012248.985145641,10033367.347399663,926.2568888071214,2145.9738662244413,4288.959126778,17234386.197571833,409224.9995200768,10033367.347399663,0.5280169761743267,0.02374021984142374,13573703.87806512,13568291.077105746,-0.24212967737060692,0.8902094181360044,0.3858761604431692,0.9886744868966095,-0.14516702537063217,-0.038069590288945784,False,1361.0,14098958.23287284,1.0796719209631933,3.623097932701434,True,368984754.2193996,False,0.10224861082520231,24.23292076557295,9.083206012974268,1.2729690957483214e-06,3.868218986262859e-07,-2.457669396566963e-07,0.0
3780.0,16548608.915321166,5140555.134112384,10289799.24211341,877.234057594442,2130.911995995365,4258.799424913887,17322987.873168666,442555.38088208187,10289799.24211341,0.5367823175516844,0.025541733436571172,13780894.15143872,13775317.606148645,-0.24214088898871725,0.8902068509518127,0.38587504764912023,0.9886195955552339,-0.1453770546541125,-0.03868859346501115,False,1361.0,14278026.557533786,1.0940258793165167,3.628296776811991,True,368957872.556923,False,0.10015870115127042,23.73761217285109,9.211702618981269,1.2438793728495723e-06,3.863908156291254e-07,-2.1554551317681683e-07,0.0
3840.0,16599805.692383034,5267960.18012488,10544426.820649218,829.5426465292496,2115.9378297359904,4228.816698876277,17409172.26883026,475051.99551745853,10544426.820649218,0.5453531811905777,0.027280684693604337,13986625.973606877,13980887.79148449,-0.24215210057454986,0.89020428364874,0.3858739348035401,0.9885649914074759,-0.14558355556297906,-0.03930249499940142,False,1361.0,14457128.895847522,1.1079439245102314,3.6337463211031444,True,368933805.3950485,False,0.09814625767010682,23.260663067815315,9.32729226546625,1.215341994743572e-06,3.8568964915537915e-07,-1.8732168953662962e-07,0.0
3900.0,16648179.627820939,5394469.488270124,10797260.905134533,783.1306120626004,2101.0545469802873,4199.017238074888,17493010.247949217,506733.11043706094,10797260.905134533,0.5537366451877107,0.028959649379223008,14190908.050607577,14185010.352329507,-0.2421633121281033,0.8902017162267865,0.3858728219064293,0.9885106792490822,-0.1457865690476144,-0.03991131789158737,False,1361.0,14636190.069583556,1.1214429222840145,3.639454846737682,True,368912472.2144672,False,0.09620740747161494,22.80115557077274,9.4309983149317,1.1873801655608385e-06,3.847439310055938e-07,-1.6095650497022844e-07,0.0
3960.0,16693805.972545825,5520088.5978053305,11048312.661957564,737.9485383160534,2086.26485232804,4169.40638574934,17574569.816494863,537616.7238607702,11048312.661957564,0.5619394363361874,0.030581068308226888,14393749.364046808,14387694.277678214,-0.24217452364932085,0.890199148685965,0.3858717089577931,0.988456663678377,-0.14598613563000837,-0.04051508649415003,False,1361.0,14815140.531963898,1.134538883454612,3.6454311675124837,True,368893795.63827235,False,0.0943385170040173,22.3582285299521,9.523758545639678,1.1600109573170761e-06,3.8357719440048807e-07,-1.36321369376528e-07,0.0
4020.0,16736757.099117523,5644823.191535297,11297593.540770832,693.9494573139302,2071.571031814152,4139.988651459072,17653916.29178037,567720.5486567518,11297593.540770832,0.5699679506602151,0.032147255956072956,14595159.142326456,14588948.798246317,-0.24218573513831138,0.8901965810262507,0.38587059595762097,0.988402949107099,-0.14618229537433305,-0.04111382632984369,False,1361.0,14993915.971579513,1.1472469948329107,3.651684655965866,True,368877701.2499654,False,0.0925361746569797,21.93107339370419,9.606432919286373,1.1332462133224513e-06,3.8221110988217796e-07,-1.1329725938686639e-07,0.0
4080.0,16777102.665324813,5768679.076777855,11545115.23664271,651.0886656359171,2056.9750024824125,4110.767809977493,17731112.46070793,597062.0063541037,11545115.23664271,0.5778282731896772,0.03366040882221068,14795146.843812242,14788783.3702632,-0.2421969465949906,0.890194013247663,0.3858694829059211,0.988349539765398,-0.1463750878840012,-0.04170756397198075,False,1361.0,15172456.951018296,1.1595816511961157,3.658225270577321,True,368864117.42695993,False,0.09079717470698435,21.51893040555529,9.679810595234034,1.1070933282069663e-06,3.806656158615239e-07,-9.177397159335702e-08,0.0
4140.0,16814909.667259138,5891662.1760090105,11790889.671423564,609.3236733243336,2042.4783276426149,4081.7469317339333,17806218.634428553,625658.2591394212,11790889.671423564,0.5855261992893208,0.03512261533665797,14993722.073403394,14987207.592540111,-0.2422081580193571,0.8901914453502021,0.3858683698026938,0.9882964397078975,-0.14656455228258833,-0.04229632696698871,False,1361.0,15350708.494842906,1.1715564909307241,3.6650635825850277,True,368852975.2854112,False,0.08911850316134853,21.121085249239602,9.744616411078772,1.0815559344284561e-06,3.7895904980790134e-07,-7.164942808398901e-08,0.0
4200.0,16850242.617034245,6013778.489861863,12034928.920005992,568.6140475587733,2028.0822670916377,4052.9284830314236,17879292.81360593,653526.1765083403,12034928.920005992,0.5930672493463545,0.036535861165937975,15190894.568454355,15184231.192933697,-0.2422193694114644,0.8901888773338557,0.3858672566479336,0.9882436528297249,-0.1467507271692721,-0.04288014362210235,False,1361.0,15528619.785286833,1.1831844228278807,3.672210807765802,True,368844208.4953232,False,0.08749732416366329,20.7368658267882,9.80151650710358,1.0566344812306985e-06,3.7710826243224347e-07,-5.282904750933495e-08,0.0
4260.0,16883163.674828243,6135034.083079719,12277245.182411607,528.9212735144804,2013.787811043386,4024.3143937104705,17950390.815593347,680682.3334358798,12277245.182411607,0.6004566847440133,0.03790203573959468,15386674.184342267,15379864.014354207,-0.24223058077122844,0.8901863091986432,0.3858661434416489,0.9881911828714773,-0.14693365061845617,-0.043459042914033554,False,1361.0,15706143.87089815,1.1944776557998193,3.6796788380535324,True,368837753.1459064,False,0.0859309675179137,20.365639301745546,9.851123485293192,1.0323267371322364e-06,3.7512872819111487e-07,-3.522516057672697e-08,0.0
4320.0,16913732.766909223,6255435.072994939,12517850.760908442,490.2086275446808,1999.5957100556427,3995.906116824007,18019566.388331532,707143.0119759032,12517850.760908442,0.6076995229387085,0.03922293841267695,15581070.87838436,15574115.999071643,-0.2422417920987303,0.8901837409445459,0.38586503018383145,0.9881390334231045,-0.1471133601843043,-0.04403305441297471,False,1361.0,15883237.392831998,1.2054477277020583,3.687480274339156,True,368833547.62533796,False,0.08441691723683596,20.006809385130122,9.89400108262233,1.0086282244941633e-06,3.730346493032815e-07,-1.8756471888790223e-08,0.0
4380.0,16942007.626352582,6374987.623262911,12756758.047537586,452.4411402673282,1985.5064845692375,3967.7046476622545,18086871.25189056,732924.229152802,12756758.047537586,0.6148005534614218,0.04050028571262507,15774094.647560991,15766997.126745753,-0.242253003393941,0.8901811725715705,0.3858639168744845,0.9880872079298486,-0.1472898928873795,-0.04460220822583209,False,1361.0,16059860.278672561,1.2161055357020583,3.6956284592110373,True,368831532.578057,False,0.08295280135344892,19.659813920767395,9.93066849979323,9.855326018148124e-07,3.708390574160147e-07,-3.3475609294073976e-09,0.0
4440.0,16968043.944095388,6493697.916669428,12993979.46995125,415.58546819739945,1971.5204607463304,3939.7105952414886,18152355.238077972,758041.7088341349,12993979.46995125,0.6217643486770718,0.041735714793081344,15965755.52721463,15958517.413479734,-0.24226421466433187,0.8901786040780052,0.38586280351286595,0.9880357097220019,-0.14746328508959206,-0.04516653478766555,False,1361.0,16235975.525883961,1.2264613587225661,3.70413751346483,True,368831650.7464429,False,0.08153638206761428,19.324122550024583,9.961604146473173,9.63031983527199e-07,3.685539008338535e-07,1.1071568203810036e-08,0.0
4500.0,16991895.46791078,6611572.148230022,13229527.477744613,379.6097909413259,1957.6377911864204,3911.9242235898723,18216066.385941338,782510.8859536824,13229527.477744613,0.6285952761013202,0.04293078835289756,16156063.581763271,16148686.902806573,-0.24227542589495568,0.8901760354672745,0.38586169010046,0.9879845419488534,-0.14763357290127646,-0.04572606502332966,False,1361.0,16411548.986433035,1.236524882285238,3.713022371749227,True,368833846.87643516,False,0.08016554673063972,18.999234575161612,9.987249114495341,9.411172182279411e-07,3.6619012870025756e-07,2.4565905693250528e-08,0.0
